No.,Country,Customer Name,Delivery Year ,Engine,Model Series,Order Month,Order Year,Region,Delivery Total,Order Total,Unfilled Orders
7819,USA,Northwest-Merged w Delta,1987,PW,747-200,Oct,1986,North America,2,2,
7820,USA,Northwest-Merged w Delta,1987,PW,757-200,Oct,1985,North America,8,8,
7821,USA,Northwest-Merged w Delta,1988,PW,757-200,Oct,1985,North America,2,2,
7822,USA,Northwest-Merged w Delta,1989,PW,747-400,Oct,1985,North America,6,6,
7823,USA,Northwest-Merged w Delta,1990,PW,747-400,Oct,1985,North America,4,4,
7824,USA,Northwest-Merged w Delta,1995,PW,757-200,Oct,1989,North America,2,2,
7825,USA,Northwest-Merged w Delta,1996,PW,757-200,Oct,1989,North America,13,13,
7826,USA,Northwest-Merged w Delta,1999,PW,747-400,Oct,1989,North America,4,4,
7827,USA,Northwest-Merged w Delta,2001,PW,757-200,Oct,1989,North America,5,5,
7828,USA,Northwest-Merged w Delta,1964,PW,707/720,Nov,1963,North America,4,4,
7829,USA,Northwest-Merged w Delta,1965,PW,727,Nov,1964,North America,3,3,
7830,USA,Northwest-Merged w Delta,1966,PW,727,Nov,1964,North America,4,4,
7831,USA,Northwest-Merged w Delta,1967,PW,707/720,Nov,1966,North America,2,2,
7832,USA,Northwest-Merged w Delta,1968,PW,707/720,Nov,1966,North America,4,4,
7833,USA,Northwest-Merged w Delta,1968,PW,707/720,Nov,1967,North America,1,1,
7834,USA,Northwest-Merged w Delta,1968,PW,727,Nov,1967,North America,7,7,
7835,USA,Northwest-Merged w Delta,1969,PW,727,Nov,1967,North America,11,11,
7836,USA,Northwest-Merged w Delta,1970,PW,747-100,Nov,1966,North America,10,10,
7837,USA,Northwest-Merged w Delta,1985,PW,757-200,Nov,1983,North America,11,11,
7838,USA,Northwest-Merged w Delta,1986,PW,757-200,Nov,1983,North America,9,9,
7839,USA,Northwest-Merged w Delta,1988,PW,757-200,Dec,1987,North America,3,3,
7840,USA,Oak Hill,,GE,777F,Apr,2007,North America,0,2,
7841,USA,Oak Hill,2010,GE,777F,Apr,2007,North America,2,2,
7842,USA,Oak Hill,2012,GE,777F,Apr,2007,North America,2,2,
7843,USA,Ozark Air Lines,1966,PW,DC-9,Feb,1965,North America,3,3,
7844,USA,Ozark Air Lines,1973,PW,DC-9,Mar,1973,North America,1,1,
7845,USA,Ozark Air Lines,1968,PW,DC-9,May,1966,North America,3,3,
7846,USA,Ozark Air Lines,1967,PW,DC-9,Jul,1965,North America,3,3,
7847,USA,Ozark Air Lines,1984,PW,MD-80,Jul,1983,North America,2,2,
7848,USA,Ozark Air Lines,1985,PW,MD-80,Jul,1983,North America,2,2,
7849,USA,Ozark Air Lines,,NS,MD-80,Aug,1985,North America,0,2,
7850,USA,Ozark Air Lines,1969,PW,DC-9,Aug,1968,North America,3,3,
7851,USA,Ozark Air Lines,1969,PW,DC-9,Oct,1969,North America,2,2,
7852,USA,Ozark Air Lines,1970,PW,DC-9,Oct,1969,North America,1,1,
7853,USA,Ozark Air Lines,1979,PW,727,Oct,1978,North America,2,2,
7854,USA,Ozark Air Lines,1979,PW,DC-9,Oct,1978,North America,1,1,
7855,USA,Ozark Air Lines,1980,PW,DC-9,Oct,1978,North America,1,1,
7856,USA,Ozark Air Lines,1977,PW,DC-9,Nov,1976,North America,1,1,
7857,USA,PACE Airlines,1968,PW,737-200,Jan,1966,North America,6,6,
7858,USA,PACE Airlines,1980,PW,737-200,Mar,1980,North America,1,1,
7859,USA,PACE Airlines,1982,PW,737-200,Mar,1981,North America,8,8,
7860,USA,PACE Airlines,1967,PW,727,Apr,1967,North America,1,1,
7861,USA,PACE Airlines,1980,PW,737-200,Apr,1980,North America,4,4,
7862,USA,PACE Airlines,1981,PW,737-200,Apr,1980,North America,6,6,
7863,USA,PACE Airlines,1982,PW,737-200,Apr,1980,North America,1,1,
7864,USA,PACE Airlines,1987,CF,737-300,Apr,1985,North America,3,3,
7865,USA,PACE Airlines,1985,CF,737-300,May,1984,North America,10,10,
7866,USA,PACE Airlines,1986,CF,737-300,May,1984,North America,5,5,
7867,USA,PACE Airlines,,NS,737-400,Jun,1986,North America,0,5,
7868,USA,PACE Airlines,1983,PW,737-200,Jun,1983,North America,2,2,
7869,USA,PACE Airlines,1988,CF,737-400,Jun,1986,North America,9,9,
7870,USA,PACE Airlines,1989,CF,737-400,Jun,1986,North America,10,10,
7871,USA,PACE Airlines,1986,CF,737-300,Jul,1985,North America,2,2,
7872,USA,PACE Airlines,1987,CF,737-300,Jul,1985,North America,2,2,
7873,USA,PACE Airlines,1987,GE,767-200ER,Jul,1986,North America,4,4,
7874,USA,PACE Airlines,1988,GE,767-200ER,Jul,1986,North America,2,2,
7875,USA,PACE Airlines,1979,PW,737-200,Aug,1978,North America,4,4,
7876,USA,PACE Airlines,1987,CF,737-300,Sep,1985,North America,8,8,
7877,USA,PACE Airlines,1988,CF,737-300,Sep,1985,North America,11,11,
7878,USA,PACE Airlines,1982,PW,737-200,Oct,1981,North America,3,3,
7879,USA,PACE Airlines,1983,PW,737-200,Oct,1981,North America,7,7,
7880,USA,PACE Airlines,1969,PW,737-200,Dec,1968,North America,6,6,
7881,USA,PACE Airlines,1978,PW,737-200,Dec,1977,North America,2,2,
7882,USA,PACE Airlines,1979,PW,737-200,Dec,1977,North America,1,1,
7883,USA,PACE Airlines,1986,CF,737-300,Dec,1984,North America,1,1,
7884,USA,PACE Airlines,1987,CF,737-300,Dec,1984,North America,3,3,
7885,USA,Pacific Air Lines,,NS,737-100,Sep,1965,North America,0,4,
7886,USA,Pacific Air Lines,1966,PW,727,Sep,1965,North America,2,2,
7887,USA,Pacific Air Lines,,NS,737-100,Oct,1966,North America,0,2,
7888,USA,Pacific Air Lines,1967,PW,727,Oct,1966,North America,1,1,
7889,USA,Pacific Northern,1962,PW,707/720,Apr,1961,North America,2,2,
7890,USA,Pacific Northern,,PW,727,Sep,1965,North America,0,4,
7891,USA,Pacific Southwest Airlines,1966,PW,727,Jan,1965,North America,1,1,
7892,USA,Pacific Southwest Airlines,1966,PW,727,Jan,1966,North America,1,1,
7893,USA,Pacific Southwest Airlines,1969,PW,727,Feb,1968,North America,9,9,
7894,USA,Pacific Southwest Airlines,1969,PW,727,Feb,1969,North America,1,1,
7895,USA,Pacific Southwest Airlines,1969,PW,737-200,Feb,1968,North America,6,6,
7896,USA,Pacific Southwest Airlines,1978,PW,727,Feb,1977,North America,2,2,
7897,USA,Pacific Southwest Airlines,1981,PW,MD-80,Feb,1980,North America,1,1,
7898,USA,Pacific Southwest Airlines,1982,PW,MD-80,Feb,1980,North America,7,7,
7899,USA,Pacific Southwest Airlines,,NS,MD-80,Mar,1983,North America,0,2,
7900,USA,Pacific Southwest Airlines,1971,PW,737-200,Mar,1971,North America,1,1,
7901,USA,Pacific Southwest Airlines,1979,PW,727,Mar,1978,North America,2,2,
7902,USA,Pacific Southwest Airlines,1967,PW,727,Apr,1967,North America,1,1,
7903,USA,Pacific Southwest Airlines,1969,PW,727,Apr,1969,North America,1,1,
7904,USA,Pacific Southwest Airlines,,NS,MD-80,May,1981,North America,0,1,
7905,USA,Pacific Southwest Airlines,1968,PW,DC-9,May,1966,North America,1,1,
7906,USA,Pacific Southwest Airlines,1973,PW,727,May,1972,North America,2,2,
7907,USA,Pacific Southwest Airlines,1974,PW,727,May,1973,North America,1,1,
7908,USA,Pacific Southwest Airlines,1983,PW,MD-80,May,1981,North America,4,4,
7909,USA,Pacific Southwest Airlines,1984,PW,MD-80,May,1981,North America,1,1,
7910,USA,Pacific Southwest Airlines,1965,PW,727,Jun,1964,North America,5,5,
7911,USA,Pacific Southwest Airlines,1967,PW,727,Jun,1966,North America,1,1,
7912,USA,Pacific Southwest Airlines,1968,PW,727,Jun,1966,North America,6,6,
7913,USA,Pacific Southwest Airlines,1968,PW,737-200,Jun,1966,North America,2,2,
7914,USA,Pacific Southwest Airlines,1968,PW,737-200,Jun,1967,North America,2,2,
7915,USA,Pacific Southwest Airlines,1979,PW,727,Jun,1979,North America,1,1,
7916,USA,Pacific Southwest Airlines,1967,PW,DC-9,Aug,1965,North America,1,1,
7917,USA,Pacific Southwest Airlines,1980,PW,MD-80,Aug,1978,North America,1,1,
7918,USA,Pacific Southwest Airlines,1981,PW,MD-80,Aug,1978,North America,9,9,
7919,USA,Pacific Southwest Airlines,1986,PW,MD-80,Aug,1985,North America,2,2,
7920,USA,Pacific Southwest Airlines,1970,PW,727,Sep,1969,North America,3,3,
7921,USA,Pacific Southwest Airlines,1982,PW,MD-80,Sep,1981,North America,1,1,
7922,USA,Pacific Southwest Airlines,1970,PW,727,Dec,1969,North America,1,1,
7923,USA,Pacific Southwest Airlines,1971,PW,727,Dec,1969,North America,1,1,
7924,USA,Pacific Southwest Airlines,1981,PW,MD-80,Dec,1978,North America,2,2,
7925,USA,Pan Am World Airways,1971,PW,747-100,Jan,1969,North America,6,6,
7926,USA,Pan Am World Airways,1973,PW,747-100,Jan,1969,North America,1,1,
7927,USA,Pan Am World Airways,1976,PW,747-100,Jan,1969,North America,1,1,
7928,USA,Pan Am World Airways,1962,PW,707/720,Feb,1961,North America,5,5,
7929,USA,Pan Am World Airways,1964,PW,707/720,Feb,1964,North America,1,1,
7930,USA,Pan Am World Airways,,PW,727,Mar,1980,North America,0,8,
7931,USA,Pan Am World Airways,1965,PW,727,Mar,1965,North America,1,1,
7932,USA,Pan Am World Airways,1966,PW,727,Mar,1965,North America,10,10,
7933,USA,Pan Am World Airways,1968,PW,707/720,Mar,1967,North America,7,7,
7934,USA,Pan Am World Airways,,PW,707/720,Apr,1963,North America,0,3,
7935,USA,Pan Am World Airways,1963,PW,707/720,Apr,1962,North America,2,2,
7936,USA,Pan Am World Airways,1966,PW,727,Apr,1965,North America,4,4,
7937,USA,Pan Am World Airways,1969,PW,747-100,Apr,1966,North America,2,2,
7938,USA,Pan Am World Airways,1970,PW,747-100,Apr,1966,North America,23,23,
7939,USA,Pan Am World Airways,1964,PW,707/720,May,1963,North America,5,5,
7940,USA,Pan Am World Airways,1965,PW,707/720,May,1964,North America,10,10,
7941,USA,Pan Am World Airways,1966,PW,727,May,1965,North America,4,4,
7942,USA,Pan Am World Airways,1967,PW,727,May,1967,North America,1,1,
7943,USA,Pan Am World Airways,1968,PW,727,May,1967,North America,1,1,
7944,USA,Pan Am World Airways,1961,PW,707/720,Jun,1960,North America,3,3,
7945,USA,Pan Am World Airways,1965,PW,707/720,Jun,1964,North America,1,1,
7946,USA,Pan Am World Airways,1979,PW,747-200,Jun,1978,North America,2,2,
7947,USA,Pan Am World Airways,1978,PW,747-100,Jul,1977,North America,2,2,
7948,USA,Pan Am World Airways,1967,PW,707/720,Aug,1966,North America,10,10,
7949,USA,Pan Am World Airways,1968,PW,707/720,Aug,1966,North America,3,3,
7950,USA,Pan Am World Airways,,NS,747-100,Sep,1973,North America,0,5,
7951,USA,Pan Am World Airways,1963,PW,707/720,Sep,1962,North America,1,1,
7952,USA,Pan Am World Airways,1976,PW,747-100,Sep,1973,North America,5,5,
7953,USA,Pan Am World Airways,1958,PW,707/720,Oct,1955,North America,6,6,
7954,USA,Pan Am World Airways,1959,PW,707/720,Oct,1955,North America,14,14,
7955,USA,Pan Am World Airways,1960,PW,707/720,Oct,1959,North America,6,6,
7956,USA,Pan Am World Airways,1960,PW,DC-8,Oct,1955,North America,17,17,
7957,USA,Pan Am World Airways,1961,PW,DC-8,Oct,1955,North America,3,3,
7958,USA,Pan Am World Airways,1964,PW,707/720,Oct,1963,North America,3,3,
7959,USA,Pan Am World Airways,1966,PW,707/720,Oct,1965,North America,3,3,
7960,USA,Pan Am World Airways,1967,PW,707/720,Oct,1965,North America,2,2,
7961,USA,Pan Am World Airways,1967,PW,727,Oct,1965,North America,6,6,
7962,USA,Pan Am World Airways,1966,PW,707/720,Nov,1964,North America,5,5,
7963,USA,Pan Am World Airways,1967,PW,707/720,Nov,1966,North America,5,5,
7964,USA,Pan Am World Airways,1968,PW,707/720,Nov,1966,North America,1,1,
7965,USA,Pan Am World Airways,1959,PW,707/720,Dec,1955,North America,1,1,
7966,USA,Pan Am World Airways,1960,PW,707/720,Dec,1955,North America,2,2,
7967,USA,Pan Am World Airways,1964,PW,707/720,Dec,1963,North America,1,1,
7968,USA,Pan Am World Airways,1966,PW,707/720,Dec,1965,North America,2,2,
7969,USA,Pan Am World Airways,1967,PW,707/720,Dec,1965,North America,8,8,
7970,USA,Pan Am World Airways,1968,PW,707/720,Dec,1967,North America,7,7,
7971,USA,Pan Am World Airways,1969,PW,707/720,Dec,1967,North America,12,12,
7972,USA,Pan Am World Airways,1977,PW,747-100,Dec,1976,North America,1,1,
7973,USA,Pan Am World Airways,1979,PW,747-100,Dec,1977,North America,2,2,
7974,USA,Pan Am World Airways,1981,PW,727,Dec,1981,North America,2,2,
7975,USA,Pan Am World Airways,1982,PW,727,Dec,1981,North America,6,6,
7976,USA,Panagra Cargo,1960,PW,DC-8,Oct,1955,North America,3,3,
7977,USA,Panagra Cargo,1966,PW,DC-8,Nov,1965,North America,1,1,
7978,USA,Playboy,1969,PW,DC-9,Jun,1967,North America,1,1,
7979,USA,Polaris Aircraft Leasing,1991,PW,MD-80,May,1989,North America,2,2,
7980,USA,Polaris Aircraft Leasing,1981,PW,MD-80,Nov,1979,North America,1,1,
7981,USA,Polaris Aircraft Leasing,1989,PW,MD-80,Nov,1988,North America,8,8,
7982,USA,Polaris Aircraft Leasing,,NS,MD-80,Dec,1981,North America,0,2,
7983,USA,Polaris Aircraft Leasing,1990,PW,MD-80,Dec,1988,North America,7,7,
7984,USA,Presidential Airways,,PW,737-200,Mar,1986,North America,0,3,
7985,USA,Pro Air,1997,CF,737-400,Jun,1997,North America,1,1,
7986,USA,Purdue Airlines,1969,PW,DC-9,Jun,1967,North America,1,1,
7987,USA,Purdue Airlines,1969,PW,DC-9,Nov,1968,North America,1,1,
7988,USA,Reno Air,1996,RR,MD-90,Jan,1996,North America,2,2,
7989,USA,Reno Air,1996,RR,MD-90,Apr,1996,North America,1,1,
7990,USA,Reno Air,1997,RR,MD-90,Dec,1997,North America,2,2,
7991,USA,Republic Airlines,1980,PW,DC-9,Jan,1979,North America,4,4,
7992,USA,Republic Airlines,,NS,MD-80,Mar,1981,North America,0,4,
7993,USA,Republic Airlines,1981,PW,727,May,1980,North America,3,3,
7994,USA,Republic Airlines,,NS,MD-80,Jun,1980,North America,0,5,
7995,USA,Republic Airlines,1980,PW,727,Jun,1979,North America,1,1,
7996,USA,Republic Airlines,1981,PW,MD-80,Jun,1980,North America,1,1,
7997,USA,Republic Airlines,1985,RR,757-200,Oct,1985,North America,3,3,
7998,USA,Republic Airlines,1986,RR,757-200,Oct,1985,North America,3,3,
7999,USA,Republic Airlines,1979,PW,DC-9,Nov,1978,North America,1,1,
8000,USA,Republic Airlines,,NS,MD-80,Dec,1979,North America,0,2,
8001,USA,Republic Airlines,,NS,MD-80,Dec,1982,North America,0,6,
8002,USA,Republic Airlines,1980,PW,727,Dec,1978,North America,3,3,
8003,USA,Republic Airlines,1980,PW,DC-9,Dec,1979,North America,1,1,
8004,USA,Republic Airlines,1981,PW,DC-9,Dec,1979,North America,1,1,
8005,USA,Republic Airlines,1981,PW,MD-80,Dec,1979,North America,2,2,
8006,USA,Republic Airlines,1982,PW,MD-80,Dec,1982,North America,3,3,
8007,USA,Republic Airlines,1983,PW,MD-80,Dec,1982,North America,2,2,
8008,USA,Saturn Airways,1967,GE,DC-8,Feb,1966,North America,1,1,
8009,USA,Saturn Airways,1968,GE,DC-8,Feb,1966,North America,1,1,
8010,USA,Seaboard World Airlines,1966,PW,DC-8,Jan,1965,North America,1,1,
8011,USA,Seaboard World Airlines,,NS,747-200,Feb,1973,North America,0,1,
8012,USA,Seaboard World Airlines,1967,PW,DC-8,Feb,1966,North America,1,1,
8013,USA,Seaboard World Airlines,1968,GE,DC-8,Feb,1966,North America,2,2,
8014,USA,Seaboard World Airlines,1969,GE,DC-8,Feb,1968,North America,3,3,
8015,USA,Seaboard World Airlines,1969,PW,DC-8,Feb,1968,North America,1,1,
8016,USA,Seaboard World Airlines,1974,PW,747-200,Feb,1973,North America,1,1,
8017,USA,Seaboard World Airlines,1976,PW,747-200,Feb,1973,North America,1,1,
8018,USA,Seaboard World Airlines,1978,GE,DC-10,Feb,1977,North America,1,1,
8019,USA,Seaboard World Airlines,1979,PW,747-200,Mar,1978,North America,1,1,
8020,USA,Seaboard World Airlines,1968,PW,707/720,Jun,1967,North America,2,2,
8021,USA,Seaboard World Airlines,1969,GE,DC-8,Jun,1967,North America,1,1,
8022,USA,Seaboard World Airlines,1969,PW,DC-8,Jun,1967,North America,1,1,
8023,USA,Seaboard World Airlines,1964,PW,DC-8,Jul,1963,North America,1,1,
8024,USA,Seaboard World Airlines,1968,PW,DC-8,Aug,1966,North America,1,1,
8025,USA,Seaboard World Airlines,1969,PW,DC-8,Aug,1966,North America,1,1,
8026,USA,Seaboard World Airlines,1979,PW,747-200,Sep,1978,North America,1,1,
8027,USA,Seaboard World Airlines,1969,GE,DC-8,Nov,1967,North America,2,2,
8028,USA,Seaboard World Airlines,1965,PW,DC-8,Dec,1964,North America,1,1,
8029,USA,Southern Air Transport,1966,PW,727,Feb,1966,North America,1,1,
8030,USA,Southern Airways - USA (Inacti,1968,PW,DC-9,May,1966,North America,3,3,
8031,USA,Southern Airways - USA (Inacti,,NS,DC-9,Jun,1978,North America,0,4,
8032,USA,Southern Airways - USA (Inacti,1967,PW,DC-9,Jun,1965,North America,3,3,
8033,USA,Southern Airways - USA (Inacti,1971,PW,DC-9,Jun,1971,North America,2,2,
8034,USA,Southern Airways - USA (Inacti,,NS,MD-80,Oct,1977,North America,0,4,
8035,USA,Southern Airways - USA (Inacti,1969,PW,DC-9,Nov,1967,North America,3,3,
8036,USA,Southern Express,,NS,737-300,May,1984,North America,0,5,
8037,USA,Southwest Airlines,,CF,737 MAX,Jan,2022,North America,0,9,9
8038,USA,Southwest Airlines,1988,CF,737-300,Jan,1986,North America,3,3,
8039,USA,Southwest Airlines,1999,CF,737-700,Jan,1998,North America,10,10,
8040,USA,Southwest Airlines,2000,CF,737-700,Jan,1998,North America,9,9,
8041,USA,Southwest Airlines,2001,CF,737-700,Jan,1998,North America,12,12,
8042,USA,Southwest Airlines,2002,CF,737-700,Jan,1998,North America,9,9,
8043,USA,Southwest Airlines,2003,CF,737-700,Jan,1998,North America,9,9,
8044,USA,Southwest Airlines,2004,CF,737-700,Jan,1998,North America,5,5,
8045,USA,Southwest Airlines,2005,CF,737-700,Jan,1998,North America,3,3,
8046,USA,Southwest Airlines,2006,CF,737-700,Jan,2005,North America,4,4,
8047,USA,Southwest Airlines,2007,CF,737-700,Jan,2006,North America,2,2,
8048,USA,Southwest Airlines,2008,CF,737-700,Jan,1998,North America,2,2,
8049,USA,Southwest Airlines,2015,CF,737-800,Jan,2008,North America,1,1,
8050,USA,Southwest Airlines,2015,CF,737-800,Jan,2009,North America,3,3,
8051,USA,Southwest Airlines,2016,CF,737-800,Jan,2009,North America,1,1,
8052,USA,Southwest Airlines,2018,CF,737-800,Jan,2009,North America,1,1,
8053,USA,Southwest Airlines,2018,CF,737-800,Jan,2017,North America,2,2,
8054,USA,Southwest Airlines,2022,CF,737 MAX,Jan,2022,North America,3,3,
8055,USA,Southwest Airlines,2004,CF,737-700,Feb,2003,North America,2,2,
8056,USA,Southwest Airlines,2005,CF,737-700,Feb,2004,North America,2,2,
8057,USA,Southwest Airlines,2006,CF,737-700,Feb,2005,North America,1,1,
8058,USA,Southwest Airlines,2011,CF,737-700,Feb,2011,North America,1,1,
8059,USA,Southwest Airlines,2015,CF,737-800,Feb,2008,North America,1,1,
8060,USA,Southwest Airlines,2018,CF,737-800,Feb,2017,North America,3,3,
8061,USA,Southwest Airlines,,CF,737 MAX,Mar,2018,North America,0,40,40
8062,USA,Southwest Airlines,,CF,737 MAX,Mar,2021,North America,0,100,100
8063,USA,Southwest Airlines,1979,PW,737-200,Mar,1978,North America,2,2,
8064,USA,Southwest Airlines,1984,CF,737-300,Mar,1981,North America,3,3,
8065,USA,Southwest Airlines,1985,CF,737-300,Mar,1981,North America,7,7,
8066,USA,Southwest Airlines,2002,CF,737-700,Mar,2002,North America,2,2,
8067,USA,Southwest Airlines,2004,CF,737-700,Mar,2003,North America,2,2,
8068,USA,Southwest Airlines,2006,CF,737-700,Mar,2005,North America,2,2,
8069,USA,Southwest Airlines,2008,CF,737-700,Mar,2007,North America,2,2,
8070,USA,Southwest Airlines,2015,CF,737-800,Mar,2008,North America,1,1,
8071,USA,Southwest Airlines,2016,CF,737-800,Mar,2008,North America,1,1,
8072,USA,Southwest Airlines,,CF,737-700,Apr,2006,North America,0,6,
8073,USA,Southwest Airlines,,CF,737-800,Apr,2006,North America,0,1,
8074,USA,Southwest Airlines,1982,PW,737-200,Apr,1981,North America,5,5,
8075,USA,Southwest Airlines,1988,CF,737-300,Apr,1985,North America,1,1,
8076,USA,Southwest Airlines,1988,CF,737-300,Apr,1987,North America,2,2,
8077,USA,Southwest Airlines,1992,CF,737-300,Apr,1990,North America,3,3,
8078,USA,Southwest Airlines,1993,CF,737-300,Apr,1990,North America,2,2,
8079,USA,Southwest Airlines,1994,CF,737-300,Apr,1990,North America,5,5,
8080,USA,Southwest Airlines,1999,CF,737-700,Apr,1999,North America,1,1,
8081,USA,Southwest Airlines,2000,CF,737-700,Apr,1999,North America,6,6,
8082,USA,Southwest Airlines,2005,CF,737-700,Apr,2004,North America,1,1,
8083,USA,Southwest Airlines,2007,CF,737-700,Apr,2006,North America,9,9,
8084,USA,Southwest Airlines,2008,CF,737-700,Apr,2006,North America,16,16,
8085,USA,Southwest Airlines,2009,CF,737-700,Apr,2006,North America,12,12,
8086,USA,Southwest Airlines,2010,CF,737-700,Apr,2006,North America,8,8,
8087,USA,Southwest Airlines,2010,CF,737-700,Apr,2008,North America,3,3,
8088,USA,Southwest Airlines,2011,CF,737-700,Apr,2006,North America,9,9,
8089,USA,Southwest Airlines,2011,CF,737-700,Apr,2008,North America,1,1,
8090,USA,Southwest Airlines,2012,CF,737-800,Apr,2006,North America,8,8,
8091,USA,Southwest Airlines,2012,CF,737-800,Apr,2007,North America,1,1,
8092,USA,Southwest Airlines,2012,CF,737-800,Apr,2008,North America,3,3,
8093,USA,Southwest Airlines,2013,CF,737-800,Apr,2006,North America,4,4,
8094,USA,Southwest Airlines,2014,CF,737-800,Apr,2008,North America,1,1,
8095,USA,Southwest Airlines,2015,CF,737-800,Apr,2006,North America,8,8,
8096,USA,Southwest Airlines,2015,CF,737-800,Apr,2008,North America,1,1,
